1846,SALT103901,oadG,STM14_RS17825,13,4
1847,SALT103899,oadB,STM14_RS17815,4,7
1848,SALT104971,basR,STM14_RS22535,20,108
1849,SALT104295,STM14_4449,STM14_RS19520,17,4
1850,SALT100623,fimY,STM14_RS03360,18,43
1851,SALT101690,STM14_1761,STM14_RS08165,1,1
1853,SALT101617,ssrB,STM14_RS07810,19,86
1854,SALT102336,STM14_2427,STM14_RS24965,2,1
1856,SALT103345,hilA,STM14_RS15420,20,54
1857,SALT100891,STM14_0925,STM14_RS24525,2,3
1858,SALT105218,yjiE,STM14_RS23640,20,40
1859,SALT102695,rcsB,STM14_RS12560,20,74
1861,SALT100136,leuO,STM14_RS01155,19,59
1862,SALT104922,STM14_5115,STM14_RS25680,2,3
1863,SALT100779,fur,STM14_RS04075,20,280
1865,SALT100121,araC,STM14_RS01095,20,55
1866,SALT103254,STM14_3379,STM14_RS25265,2,2
1867,SALT100654,STM14_0676,STM14_RS03505,19,83
1872,SALT102661,oafA,STM14_RS12370,6,3
1875,SALT100939,STM14_975,STM14_RS04810,20,146
1876,SALT104368,STM14_4523,NA,3,1
1880,SALT104596,metR,STM14_RS20880,20,43
1881,SALT100343,STM14_0357,STM14_RS02120,3,1
1886,SALT103864,rpoN,STM14_RS17655,20,65
1887,SALT103078,STM14_3196,STM14_RS14300,4,1
1892,SALT100064,STM14_0064,STM14_RS00840,14,7
1896,SALT100066,STM14_0066,STM14_RS00850,18,4
1901,SALT103333,sprB,STM14_RS15370,20,44
1902,SALT102172,STM14_2255,STM14_RS24895,4,1
1907,SALT102987,STM14_3103,STM14_RS13875,18,15
1908,SALT101737,STM14_1808,STM14_RS08340,19,24
1911,SALT104986,STM14_5179,STM14_RS22610,19,14
1915,SALT104995,STM14_5188,STM14_RS22645,20,39
1916,SALT102117,rnd,STM14_RS09975,3,1
1924,SALT101708,rstA,STM14_RS08230,20,47
1925,SALT101258,csgD,STM14_RS06210,19,30
1932,SALT101849,yncC,STM14_RS08815,18,65
1933,SALT104883,yjbE,STM14_RS22175,10,2
1940,SALT101937,ynaJ,STM14_RS09195,7,1
1950,SALT102962,shdA,STM14_RS13790,11,2
1957,SALT104023,crp,STM14_RS18395,20,224
1958,SALT105182,idnD,STM14_RS23495,18,8
1964,SALT102037,adhE,STM14_RS09640,20,23
1971,SALT103301,STM14_3431,STM14_RS15240,19,13
1977,SALT104994,STM14_5187,STM14_RS22640,20,158
1978,SALT101914,acpD,STM14_RS09080,20,4
1985,SALT104417,STM14_4574,STM14_RS20030,19,5
1993,SALT105205,STM14_5405,STM14_RS23600,18,2
2164,SALT105112,STM14_5309,STM14_RS23180,2,1
2176,SALT102777,pta,STM14_RS12900,20,14
2177,SALT101797,STM14_1869,STM14_RS08600,7,4
2186,SALT104934,soxS,STM14_RS22390,20,48
2187,SALT102223,yebB,STM14_RS10395,13,2
2199,SALT102671,sspH2,STM14_RS12420,11,1
2219,SALT103438,ygcY,STM14_RS15850,14,7
2220,SALT104304,STM14_4458,STM14_RS19560,16,7
2449,SALT102171,STM14_2252,STM14_RS10195,2,1
2453,SALT101671,slyA,STM14_RS08075,20,116
2454,SALT105351,STM14_5559,NA,3,1
2457,SALT100592,ybbV,NA,3,2
2461,SALT100832,cydA,STM14_RS04320,20,13
2466,SALT100709,pagP,STM14_RS03745,19,16
2470,SALT103075,STM14_3193,STM14_RS14285,5,1
2473,SALT103939,fis,STM14_RS17990,20,313
2474,SALT101379,STM14_1428,STM14_RS06750,3,1
2477,SALT102181,pagK,STM14_RS10225,4,4
2479,SALT101360,phoP,STM14_RS06665,20,182
2481,SALT100568,cueR,STM14_RS03110,20,75
2486,SALT102273,STM14_2358,STM14_RS10610,5,1
2492,SALT102668,STM14_2765,STM14_RS12400,6,1
2498,SALT102666,STM14_2763,STM14_RS12395,6,1
2508,SALT105316,arcA,STM14_RS24080,20,92
2509,SALT101153,STM14_1196,STM14_RS05760,6,1
2514,SALT100334,STM14_0345,STM14_RS02065,6,2
2519,SALT100656,STM14_0678,STM14_RS03510,20,39
2520,SALT105187,STM14_5386,STM14_RS23520,4,1
2526,SALT104014,yheS,STM14_RS18360,20,4
2531,SALT103836,folP,STM14_RS17520,19,5
2535,SALT104012,yheR,STM14_RS18355,20,3
2539,SALT103050,STM14_3166,STM14_RS26100,5,1
2543,SALT103151,yfiR,STM14_RS14600,18,3
2547,SALT102366,STM14_2457,STM14_RS11040,5,2
2551,SALT100374,STM14_0390,STM14_RS25860,8,5
2557,SALT102337,STM14_2428,STM14_RS10905,6,1
2562,SALT103205,STM14_3329,STM14_RS14825,6,3
2567,SALT100080,caiE,STM14_RS00920,19,5
2572,SALT102269,yecH,STM14_RS10590,5,1
2581,SALT105119,STM14_5316,STM14_RS23205,7,4
2582,SALT103194,STM14_3318,STM14_RS14775,6,4
2588,SALT105120,STM14_5317,STM14_RS23210,7,6
2596,SALT102828,yfcB,STM14_RS13140,15,8
2597,SALT103054,STM14_3170,STM14_RS14170,7,3
2605,SALT103052,STM14_3168,STM14_RS14160,6,14
2606,SALT104930,yjcB,STM14_RS22380,15,8
2613,SALT105193,STM14_5392,STM14_RS23550,5,1
2618,SALT105194,STM14_5393,STM14_RS23555,5,1
2623,SALT105190,STM14_5389,STM14_RS23535,5,1
2628,SALT105189,STM14_5388,STM14_RS23530,5,1
2633,SALT104748,STM14_4926,STM14_RS21555,15,2
2639,SALT103368,invF,STM14_RS15535,20,21
2640,SALT101448,STM14_1515,STM14_RS07130,20,7
2645,SALT103335,hilC,STM14_RS15375,20,40
2646,SALT103027,yfhK,STM14_RS14045,13,2
2651,SALT105192,STM14_5391,STM14_RS23545,5,1
2656,SALT100330,STM14_0341,STM14_RS02055,5,1
2661,SALT103328,sitA,STM14_RS15345,20,9
2668,SALT100189,STM14_0191,STM14_RS01380,5,2
2673,SALT105191,STM14_5390,STM14_RS23540,5,1
2678,SALT105000,phoN,STM14_RS22665,15,2
2683,SALT102286,fliA,STM14_RS10690,20,4
2689,SALT103208,STM14_3333,STM14_RS14850,5,1
2694,SALT105195,STM14_5394,STM14_RS23560,5,1
2698,SALT105196,STM14_5395,STM14_RS23565,5,2
2704,SALT100190,yacL,STM14_RS01385,20,50
2709,SALT100312,STM14_0323,STM14_RS01965,6,3
2711,SALT103344,hilD,STM14_RS15415,20,49
2715,SALT103326,ygbA,STM14_RS15340,20,4
2720,SALT101446,STM14_1513,STM14_RS07125,19,3
2725,SALT104854,STM14_5046,STM14_RS22045,5,1
2729,SALT103375,STM14_3505,STM14_RS15560,17,3
2742,SALT104557,wzxE,STM14_RS20695,20,7
2753,SALT105126,STM14_5324,STM14_RS23240,7,5
2754,SALT101249,STM14_1296,STM14_RS06155,17,9
2762,SALT102486,rfbV,STM14_RS11640,15,4
2772,SALT105266,fhuF,STM14_RS23840,20,14
2773,SALT102669,STM14_2766,STM14_RS12405,6,1
2781,SALT102663,STM14_2760,STM14_RS12380,10,13
2787,SALT100949,pflE,STM14_RS04855,20,9
2795,SALT104127,ugpQ,STM14_RS18820,20,15
2805,SALT102373,STM14_2464,STM14_RS11070,6,1
2806,SALT103593,speA,STM14_RS16495,20,9
2813,SALT103184,STM14_3308,STM14_RS14735,6,5
2819,SALT103209,STM14_3334,STM14_RS14855,6,1
2823,SALT101043,lrp,STM14_RS05245,20,44
2829,SALT103186,STM14_3310,STM14_RS14740,6,1
2835,SALT103195,STM14_3319,STM14_RS14780,6,2
2841,SALT104066,ompR,STM14_RS18575,20,43
2842,SALT103181,STM14_3305,STM14_RS14720,6,2
2849,SALT103182,STM14_3306,STM14_RS14725,6,3
2855,SALT103191,STM14_3315,STM14_RS14760,6,1
2861,SALT103189,STM14_3313,STM14_RS14750,6,1
2867,SALT103190,STM14_3314,STM14_RS14755,6,1
2873,SALT103183,STM14_3307,STM14_RS14730,6,4
2880,SALT105228,STM14_5428,STM14_RS23680,7,1
2886,SALT103373,STM14_3503,STM14_RS15555,8,3
2894,SALT103571,yggB,STM14_RS16395,20,4
2902,SALT105184,idnK,STM14_RS23500,19,17
2911,SALT105186,STM14_5385,STM14_RS23515,7,1
2919,SALT100077,carA,STM14_RS00900,20,10
2926,SALT102036,ychE,STM14_RS09635,19,2
2931,SALT101115,STM14_1156,STM14_RS05555,5,2
2937,SALT103300,ygaA,STM14_RS15235,17,7
2944,SALT100867,galE,STM14_RS04505,19,17
2950,SALT100712,ybeM,STM14_RS03760,18,3
2956,SALT104503,atpA,STM14_RS20415,20,22
2962,SALT100865,galK,STM14_RS04495,20,13
2968,SALT100679,ybdH,STM14_RS03615,19,11
2973,SALT104640,glnL,STM14_RS21085,20,12
2979,SALT101080,ycbC,STM14_RS05400,20,4
2985,SALT104170,yhiQ,STM14_RS19020,20,7
2991,SALT104746,rpmE,STM14_RS21545,19,10
2997,SALT103609,yggU,STM14_RS16570,20,6
3003,SALT100986,grxA,STM14_RS05000,19,18
3009,SALT100444,yaiA,STM14_RS02560,20,4
3015,SALT101913,hrpA,STM14_RS09075,20,27
3022,SALT103053,STM14_3169,STM14_RS14165,6,1
3028,SALT103080,STM14_3198,STM14_RS14305,6,1
3037,SALT105011,yjeH,STM14_RS22720,12,2
3044,SALT105292,STM14_5495,STM14_RS23965,8,8
3052,SALT104418,STM14_4575,STM14_RS20035,9,1
3054,SALT102541,STM14_2636,,8,3
3060,SALT104585,yigG,STM14_RS20830,6,1
3066,SALT102915,eutS,STM14_RS13585,19,4
3074,SALT101156,pepN,STM14_RS05775,20,19
3077,SALT103148,aroF,STM14_RS14595,19,11
3079,SALT100651,STM14_0673,STM14_RS03490,9,2
3087,SALT101154,STM14_1197,STM14_RS05765,11,3
3098,SALT104266,malS,STM14_RS19390,16,12
3106,SALT104874,STM14_5067,STM14_RS22135,7,1
3111,SALT104753,STM14_4931,STM14_RS21580,11,2
3117,SALT105113,STM14_5310,STM14_RS23185,6,1
3123,SALT101806,STM14_1878,STM14_RS08645,13,2
3140,SALT105122,STM14_5319,STM14_RS23220,7,1
3141,SALT103675,hybA,STM14_RS16815,20,4
3150,SALT105115,STM14_5312,STM14_RS23195,7,1
3157,SALT105129,STM14_5327,STM14_RS23255,7,1
3164,SALT105117,STM14_5314,STM14_RS23200,7,1
3171,SALT105114,STM14_5311,STM14_RS23190,7,1
3176,SALT105128,STM14_5326,STM14_RS23250,7,1
3186,SALT100397,STM14_0413,STM14_RS02380,16,78
3187,SALT103180,STM14_3304,STM14_RS14715,7,2
3195,SALT102485,rfbU,STM14_RS11635,16,7
3202,SALT101805,STM14_1877,STM14_RS08640,9,2
3213,SALT104038,bigA,STM14_RS18455,13,1
3219,SALT105291,STM14_5494,STM14_RS23960,7,1
3232,SALT101817,sfcA,STM14_RS08700,20,8
3233,SALT105290,stjC,STM14_RS23955,8,3
3243,SALT102885,cysM,STM14_RS13435,20,25
3251,SALT101935,fnr,STM14_RS09185,20,92
3260,SALT103910,argR,STM14_RS17860,20,23
3268,SALT104878,STM14_5071,STM14_RS22155,11,3
3278,SALT100209,yadI,STM14_RS01475,19,5
3350,SALT104277,lyxK,STM14_RS19440,14,16
3351,SALT103705,ygiK,STM14_RS16930,14,8
3365,SALT103703,STM14_3841,STM14_RS16920,14,8
3377,SALT103704,STM14_3842,STM14_RS16925,14,8
3384,SALT104584,yigF,STM14_RS20825,7,1
3392,SALT102328,ompS,STM14_RS10880,16,2
3402,SALT100438,psiF,STM14_RS02535,20,3
3414,SALT104873,STM14_5066,STM14_RS22130,9,1
3423,SALT104872,STM14_5065,STM14_RS22125,9,1
3432,SALT104875,STM14_5068,STM14_RS22140,11,1
3647,SALT105174,holC,STM14_RS23455,20,37
3648,SALT101368,STM14_1417,STM14_RS06705,3,1
3654,SALT103251,STM14_3376,STM14_RS15020,5,1
3662,SALT101313,STM14_1361,STM14_RS06445,9,2
3683,SALT101100,STM14_1140,STM14_RS05480,11,1
3684,SALT102961,xseA,STM14_RS13785,20,4
3769,SALT105354,spvB,NA,7,1
3777,SALT105363,tlpA,NA,7,1
3783,SALT105361,STM14_5569,NA,7,2
3789,SALT105366,STM14_5574,NA,7,1
3796,SALT101107,STM14_1148,STM14_RS05515,8,1
3802,SALT105356,spvR,NA,8,1
3807,SALT105357,STM14_5565,NA,9,1
3811,SALT103424,STM14_3555,STM14_RS15790,17,2
3819,SALT101150,sseI,STM14_RS05745,9,1
3829,SALT101458,STM14_1526,STM14_RS07180,10,1
3839,SALT101147,STM14_1190,STM14_RS05730,8,1
3850,SALT101148,STM14_1191,STM14_RS05735,10,13
3860,SALT100338,safA,STM14_RS02095,11,3
3870,SALT105163,STM14_5361,STM14_RS23410,20,17
3871,SALT103016,hcaT,STM14_RS13995,20,2
3886,SALT103109,STM14_3228,STM14_RS14435,8,2
3887,SALT101356,pepT,STM14_RS06640,20,14
3936,SALT104763,ptsA,STM14_RS21620,11,1
3943,SALT104428,STM14_4587,STM14_RS20070,8,1
3955,SALT100325,STM14_0336,STM14_RS02030,10,1
3963,SALT101109,STM14_1150,STM14_RS05525,9,1
3990,SALT101121,STM14_1162,STM14_RS05585,13,3
3991,SALT103940,yhdJ,STM14_RS17995,18,30
4006,SALT103127,trxC,STM14_RS14500,20,22
4019,SALT104901,lexA,STM14_RS22250,20,19
4025,SALT102955,STM14_3071,STM14_RS13760,7,2
4045,SALT104980,fumB,STM14_RS22580,19,6
4046,SALT100851,STM14_0885,STM14_RS04430,13,4
4061,SALT104877,STM14_5070,STM14_RS22150,10,2
4066,SALT101558,ihfA,STM14_RS07555,20,45
4080,SALT100852,STM14_0886,STM14_RS04435,14,4
4093,SALT100740,ybeQ,STM14_RS03880,13,5
4106,SALT100681,ybdM,STM14_RS03625,20,28
4119,SALT101170,ycbG,STM14_RS05835,20,10
4130,SALT104876,STM14_5069,STM14_RS22145,11,2
4145,SALT100600,fdrA,STM14_RS03255,15,2
4160,SALT104414,uhpA,STM14_RS20015,20,5
4412,SALT103218,STM14_3343,STM14_RS25250,2,1
4476,SALT105095,ytfK,STM14_RS23110,20,4
4484,SALT102487,rfbX,STM14_RS11645,15,3
4496,SALT102596,sanA,STM14_RS12125,11,1
4506,SALT102529,STM14_2624,STM14_RS11835,17,5
4517,SALT103178,STM14_3302,STM14_RS14705,6,3
4524,SALT103634,STM14_3772,STM14_RS16680,15,3
4530,SALT100331,STM14_0342,STM14_RS02060,7,1
4539,SALT100812,STM14_0841,STM14_RS04225,12,3
4550,SALT104465,STM14_4625,STM14_RS20235,15,2
4562,SALT103632,STM14_3770,STM14_RS16670,15,3
4574,SALT103631,STM14_3769,STM14_RS16665,12,1
4587,SALT101050,dmsB,STM14_RS05275,10,17
4588,SALT101051,dmsC,STM14_RS05280,18,17
4597,SALT101738,STM14_1809,STM14_RS08345,18,18
4618,SALT103772,yqjD,STM14_RS17220,15,2
4625,SALT102635,STM14_2731,STM14_RS12255,7,1
4634,SALT100101,yabF,STM14_RS01005,18,5
4645,SALT102028,cls,STM14_RS09595,20,5
4654,SALT100533,ylaB,STM14_RS02955,19,2
4667,SALT104699,STM14_4877,STM14_RS21340,18,9
4681,SALT104276,yiaO,STM14_RS19435,16,10
4689,SALT100960,yliG,STM14_RS04895,20,5
4697,SALT100962,bssR,STM14_RS04900,19,2
4707,SALT100534,rpmE2,STM14_RS02960,20,3
4721,SALT100120,araB,STM14_RS01090,18,24
4734,SALT104698,STM14_4876,STM14_RS21335,18,8
4748,SALT105072,sgaU,STM14_RS23015,20,11
4762,SALT105071,ulaD,STM14_RS23010,20,11
4776,SALT104278,sgbH,STM14_RS19445,18,7
4790,SALT104697,STM14_4875,STM14_RS21330,19,8
4804,SALT104687,rhaA,STM14_RS21295,20,6
4818,SALT104275,yiaN,STM14_RS19430,17,10
4832,SALT104271,yiaK,STM14_RS19410,17,3
4846,SALT104274,yiaM,STM14_RS19425,17,11
4860,SALT103258,ygaM,STM14_RS15040,17,2
4884,SALT105062,aidB,STM14_RS22965,18,34
4885,SALT103847,rplU,STM14_RS17575,16,72
4906,SALT104441,ibpA,STM14_RS20115,20,41
4907,SALT101790,STM14_1862,STM14_RS08570,13,1
4921,SALT103439,gudT,STM14_RS15855,16,6
4940,SALT102678,ccmH_1,STM14_RS12450,10,6
4941,SALT104447,ccmF_2,STM14_RS20140,20,5
4951,SALT105111,STM14_5308,STM14_RS23175,10,2
4960,SALT100895,ybhK,STM14_RS04630,20,34
4973,SALT100871,modE,STM14_RS04520,20,20
4981,SALT102677,narP,STM14_RS12445,19,31
4991,SALT102058,narL,STM14_RS09725,20,83
5012,SALT103598,galP,STM14_RS16515,20,8
5013,SALT102601,mglA,STM14_RS12150,13,6
5029,SALT102600,mglC,STM14_RS12145,20,9
5041,SALT102603,mglB,STM14_RS12155,19,13
5053,SALT103502,galR,STM14_RS16105,20,14
5066,SALT102604,galS,STM14_RS12160,19,12
5080,SALT103791,garL,STM14_RS17315,20,10
5094,SALT103437,gudD,STM14_RS15845,19,7
5115,SALT102926,narQ,STM14_RS13635,17,7
5130,SALT100022,STM14_0022,STM14_RS00655,18,3
5144,SALT100182,aceF,STM14_RS01350,19,65
5159,SALT103989,rplV,STM14_RS18240,19,110
5270,SALT105367,parA,NA,7,1
5276,SALT105336,pefB,NA,7,1
5285,SALT102598,STM14_2693,STM14_RS12135,19,8
5295,SALT100307,STM14_0318,STM14_RS01940,12,2
5303,SALT100382,STM14_0398,STM14_RS02315,17,5
5316,SALT101246,STM14_1293,STM14_RS06140,15,7
5330,SALT100765,nagC,STM14_RS04020,20,18
5345,SALT103887,yhcK,STM14_RS17760,20,9
5361,SALT102284,fliY,STM14_RS10680,20,9
5377,SALT101987,osmB,STM14_RS09425,16,2
5391,SALT104143,rpoH,STM14_RS18895,20,17
5414,SALT101575,ydiR,STM14_RS07625,15,4
5415,SALT100672,entE,STM14_RS03585,19,17
5433,SALT101576,ydiQ,STM14_RS07630,14,2
5456,SALT101587,ydiL,STM14_RS07670,15,2
5457,SALT100442,yaiI,STM14_RS02550,19,6
5477,SALT100205,stiC,STM14_RS01460,14,3
5495,SALT100520,ybaW,STM14_RS02890,19,3
5510,SALT101490,yeaG,STM14_RS07285,18,6
5526,SALT104336,rpmB,STM14_RS19710,18,66
5555,SALT103764,ygjR,STM14_RS17190,19,6
5556,SALT103411,STM14_3542,STM14_RS15730,16,13
5576,SALT104002,rpsL,STM14_RS18305,18,18
5600,SALT103386,ygbM,STM14_RS15615,16,5
5601,SALT103525,stdA,STM14_RS16200,18,35
5629,SALT104177,STM14_4329,STM14_RS19050,17,7
5630,SALT104981,dcuB,STM14_RS22585,19,8
5662,SALT102087,STM14_2166,STM14_RS09845,19,6
5663,SALT102082,STM14_2161,STM14_RS09820,17,24
5685,SALT103994,rplC,STM14_RS18265,19,113
5708,SALT101740,STM14_1811,STM14_RS08350,19,21
5730,SALT104618,fadB,STM14_RS20970,18,8
5757,SALT104592,rhtB,STM14_RS20860,17,2
5758,SALT100932,ybiF,STM14_RS04795,18,9
5800,SALT102251,cheA,STM14_RS10515,20,8
5801,SALT102249,cheM,STM14_RS10505,17,5
5822,SALT102250,cheW,STM14_RS10510,20,9
5840,SALT102981,yfgB,STM14_RS13850,20,86
5864,SALT100750,gltJ,STM14_RS03930,19,7
5865,SALT100751,gltI,STM14_RS03935,19,8
5883,SALT100013,dnaK,STM14_RS00625,20,129
5901,SALT101311,rluC,STM14_RS06435,20,68
5918,SALT101219,cbpA,STM14_RS06050,20,47
5935,SALT102007,yciL,STM14_RS09500,20,69
5953,SALT100521,ybaX,STM14_RS02895,20,8
5971,SALT100781,fldA,STM14_RS04080,20,25
5989,SALT103170,smpB,STM14_RS14680,20,28
6007,SALT105045,hfq,STM14_RS22885,20,65
6025,SALT101321,acpP,STM14_RS06485,20,65
6040,SALT102139,cspC,STM14_RS10080,20,66
6058,SALT100612,ybcJ,STM14_RS03315,20,49
