31,SALEP00116,SEN0119,SEN_RS00610,SEN0119,20,78
32,SALEP00064,SEN0066,SEN_RS00335,SEN0066,20,10
33,SALEP04219,SEN4272,SEN_RS22200,SEN4272,20,35
34,SALEP01371,SEN1386,SEN_RS07200,SEN1386,1,1
35,SALEP04019,SEN4063,SEN_RS21150,SEN4063,20,90
36,SALEP01374,SEN1389,SEN_RS07220,SEN1389,1,1
37,SALEP01372,SEN1387,SEN_RS07210,SEN1387,1,1
39,SALEP01641,SEN1654,SEN_RS08585,SEN1654,19,91
40,SALEP01484,SEN1500,SEN_RS07775,SEN1500,13,2
163,SALEP02692,SEN2717,SEN_RS14150,SEN2717,20,51
164,SALEP02922,SEN2948,SEN_RS15335,SEN2948,17,2
216,SALEP03191,SEN3219,SEN_RS16735,SEN3219,20,313
217,SALEP00283,SEN0288,SEN_RS01480,SEN0288,3,1
625,SALEP00192,SEN0196,SEN_RS00990,SEN0196,17,11
629,SALEP00773,SEN0780,SEN_RS04035,SEN0780,20,147
630,SALEP01755,SEN1769,SEN_RS09165,SEN1769,17,3
1145,SALEP02234,SEN2251,SEN_RS11710,SEN2251,19,4
1741,SALEP03297,SEN3326,SEN_RS17305,SEN3326,20,9
1749,SALEP00674,SEN0680,SEN_RS03505,SEN0680,20,7
1754,SALEP00346,SEN0352,SEN_RS01805,SEN0352,20,11
1759,SALEP01109,SEN1119,SEN_RS05810,SEN1119,20,11
1941,SALEP00113,SEN0116,SEN_RS00595,SEN0116,19,62
1942,SALEP02474,SEN2493,SEN_RS12975,SEN2493,11,2
2071,SALEP01451,SEN1467,SEN_RS07605,SEN1467,18,59
2072,SALEP00777,SEN0784,SEN_RS04055,SEN0784,9,2
2116,SALEP00269,SEN0274,SEN_RS01410,SEN0274,6,2
2191,SALEP02213,SEN2224,SEN_RS11570,SEN2224,11,1
2201,SALEP02782,SEN2806,SEN_RS14605,SEN2806,14,7
2202,SALEP03495,SEN3520,SEN_RS18310,SEN3520,16,7
2416,SALEP01560,SEN1574,SEN_RS08165,SEN1574,20,45
2417,SALEP01156,SEN1170,SEN_RS06065,SEN1170,4,1
2443,SALEP00912,SEN0921,SEN_RS04760,SEN0921,9,1
2500,SALEP04301,SEN4354,SEN_RS22645,SEN4354,20,88
2501,SALEP00910,SALEP_Chromosome.912,,,6,1
2554,SALEP01906,SEN1920,SEN_RS09975,SEN1920,6,1
3069,SALEP00913,SEN0922,SEN_RS04765,SEN0922,20,19
3082,SALEP00911,SEN0920,SEN_RS04755,SEN0920,11,3
3091,SALEP03126,SEN3153,SEN_RS16400,SEN3153,20,70
3092,SALEP03461,SEN3486,SEN_RS18140,SEN3486,16,12
3206,SALEP03276,SEN3305,SEN_RS17200,SEN3305,13,1
3272,SALEP00179,SEN0183,SEN_RS00925,SEN0183,19,5
3334,SALEP03471,SEN3496,SEN_RS18190,SEN3496,14,15
3335,SALEP02987,SEN3014,SEN_RS15675,SEN3014,14,7
3357,SALEP02985,SEN3012,SEN_RS15665,SEN3012,14,7
3369,SALEP02986,SEN3013,SEN_RS15670,SEN3013,14,8
3435,SALEP00545,SEN0550,SEN_RS02810,SEN0550,19,84
3563,SALEP03614,SEN3642,SEN_RS18910,SEN3642,19,4
3570,SALEP02684,SEN2709,SEN_RS14110,SEN2709,20,38
3571,SALEP00155,SEN0159,SEN_RS00805,SEN0159,19,3
3696,SALEP01742,SEN1756,SEN_RS09105,SEN1756,6,2
3706,SALEP02683,SEN2708,SEN_RS14105,SEN2708,20,48
3814,SALEP00907,SEN0916,SEN_RS04735,SEN0916,9,1
3843,SALEP00905,SEN0913,SEN_RS04725,SEN0913,10,13
3844,SALEP03989,SEN4033,SEN_RS20990,SEN4033,15,6
3853,SALEP00331,SEN0337,SEN_RS01725,SEN0337,16,77
3854,SALEP00276,SEN0281,SEN_RS01440,SEN0281,11,3
3876,SALEP00809,SEN0818,SEN_RS04230,SEN0818,19,16
3892,SALEP00567,SEN0571,SEN_RS02920,SEN0571,19,8
3895,SALEP00715,SEN0721,SEN_RS03740,SEN0721,19,14
3898,SALEP00596,SEN0600,SEN_RS03065,SEN0600,18,1
3901,SALEP03653,SEN3681,SEN_RS19105,SEN3681,20,20
3904,SALEP00713,SEN0719,SEN_RS03730,SEN0719,20,11
3907,SALEP03764,SEN3794,SEN_RS19765,SEN3794,20,10
3910,SALEP00885,SEN0894,SEN_RS04630,SEN0894,20,3
3913,SALEP03388,SEN3416,SEN_RS17760,SEN3416,20,5
3916,SALEP03854,SEN3886,SEN_RS20230,SEN3886,19,8
3919,SALEP02919,SEN2945,SEN_RS15320,SEN2945,20,4
3922,SALEP00366,SEN0372,SEN_RS01905,SEN0372,20,3
