1678,SALTD03359,STMMW_33831,STMMW_RS17515,STM_MW33831,20,319
1679,SALTD03175,STMMW_31991,STMMW_RS16560,STM_MW31991,2,2
1680,SALTD04235,STMMW_42651,STMMW_RS22175,STM_MW42651,20,41
1681,SALTD02495,STMMW_25141,STMMW_RS13010,STM_MW25141,20,5
1682,SALTD00637,STMMW_06461,STMMW_RS03230,STM_MW06461,20,45
1683,SALTD02636,STMMW_26561,STMMW_RS13735,STM_MW26561,8,3
1684,SALTD03174,STMMW_31981,STMMW_RS16555,STM_MW31981,2,2
1685,SALTD02808,STMMW_28281,STMMW_RS14665,STM_MW28281,20,47
1686,SALTD00369,STMMW_03771,STMMW_RS01885,STM_MW03771,1,1
1687,SALTD03466,STMMW_34921,STMMW_RS18100,STM_MW34921,20,54
1688,SALTD00368,STMMW_03761,STMMW_RS01875,STM_MW03761,2,1
1689,SALTD01230,STMMW_12411,STMMW_RS06370,STM_MW12411,20,186
1690,SALTD02630,STMMW_26511,STMMW_RS13705,STM_MW26511,1,1
1692,SALTD02817,STMMW_28371,STMMW_RS14710,STM_MW28371,20,55
1693,SALTD03959,STMMW_39871,STMMW_RS20690,STM_MW39871,19,3
1697,SALTD01572,STMMW_15831,STMMW_RS08165,STM_MW15831,18,68
1698,SALTD03179,STMMW_32041,STMMW_RS16580,STM_MW32041,2,1
1700,SALTD04425,STMMW_44571,STMMW_RS23170,STM_MW44571,20,37
1701,SALTD03025,STMMW_30441,STMMW_RS15775,STM_MW30441,12,3
1703,SALTD00103,STMMW_01051,STMMW_RS23820,STM_MW01051,2,1
1705,SALTD02712,STMMW_27321,NA,STM_MW27321,12,2
1708,SALTD03160,STMMW_31811,STMMW_RS16470,STM_MW31811,3,1
1713,SALTD01384,STMMW_13961,STMMW_RS07200,STM_MW13961,19,91
1714,SALTD02619,STMMW_26401,STMMW_RS13650,STM_MW26401,12,2
1823,SALTD03593,STMMW_36211,STMMW_RS18740,STM_MW36211,19,13
