635,SALTY00539,STM0550,STM0550,18,39
636,SALTY03889,STM4037,STM4037,9,11
637,SALTY00117,STM0118,STM0118,20,80
638,SALTY01511,STM1570,STM1570,10,18
639,SALTY02771,STM2876,STM2876,20,64
640,SALTY03389,STM3515,STM3515,20,36
641,SALTY01287,STM1339,STM1339,20,50
642,SALTY02839,STM2944,STM2944,14,2
643,SALTY04299,STM4467,STM4467,20,29
644,SALTY02186,STM2269,STM2269,19,4
645,SALTY04102,STM4265,STM4265,20,59
646,SALTY02565,STM2660,STM2660,20,35
647,SALTY03388,STM3514,STM3514,20,35
648,SALTY01529,STM1588,STM1588,18,72
649,SALTY01992,STM2066,STM2066,1,1
650,SALTY04151,STM4314,STM4314,20,166
651,SALTY02965,STM3076,STM3076,20,9
652,SALTY04514,PSLT095,PSLT095,1,1
653,SALTY01183,STM1231,STM1231,20,188
654,SALTY01756,STM1818,STM1818,19,16
655,SALTY02794,STM2899,STM2899,20,32
656,SALTY04101,STM4264,STM4264,3,1
657,SALTY00805,STM0834,STM0834,18,2
658,SALTY04152,STM4315,STM4315,20,51
659,SALTY01578,STM1637,STM1637,12,2
660,SALTY01338,STM1391,STM1391,19,98
661,SALTY02045,STM2119,STM2119,15,2
662,SALTY02770,STM2875,STM2875,20,64
663,SALTY03762,STM3899,STM3899,11,1
664,SALTY00882,STM0911,STM0911,1,1
665,SALTY01450,STM1508,STM1508,3,1
666,SALTY00114,STM0115,STM0115,19,57
667,SALTY00666,STM0687,STM0687,2,1
668,SALTY02761,STM2866,STM2866,20,58
669,SALTY02315,STM2399,STM2399,19,9
670,SALTY02857,STM2962,STM2962,16,8
671,SALTY03469,STM3597,STM3597,20,8
672,SALTY01417,STM1475,STM1475,20,56
673,SALTY03729,STM3858,STM3858,1,1
674,SALTY02187,STM2270,STM2270,20,80
675,SALTY00425,STM0436,STM0436,6,1
676,SALTY03268,STM3385,STM3385,20,332
677,SALTY03231,STM3348,STM3348,20,6
678,SALTY00806,STM0835,STM0835,20,150
679,SALTY01235,STM1287,STM1287,3,1
680,SALTY03341,STM3466,STM3466,20,233
681,SALTY02248,STM2331,STM2331,19,9
682,SALTY00567,STM0581,STM0581,20,51
683,SALTY03718,STM3847,STM3847,19,3
684,SALTY02006,STM2080,STM2080,20,9
685,SALTY02044,STM2118,STM2118,20,2
686,SALTY03038,STM3150,STM3150,20,28
687,SALTY00928,STM0959,STM0959,20,51
688,SALTY02674,STM2773,STM2773,19,6
689,SALTY01407,STM1462,,19,6
690,SALTY01513,STM1572,STM1572,18,6
691,SALTY04129,STM4292,STM4292,20,124
692,SALTY00343,STM0354,STM0354,16,80
693,SALTY02762,STM2867,STM2867,20,44
694,SALTY03858,STM4006,STM4006,20,15
695,SALTY03716,STM3845,STM3845,1,1
696,SALTY03821,STM3964,STM3964,20,45
697,SALTY00296,STM0304,STM0304,17,3
698,SALTY02094,STM2168,STM2168,19,13
699,SALTY02247,STM2330,STM2330,20,10
700,SALTY00284,STM0292,STM0292,5,2
701,SALTY03884,STM4032,STM4032,13,3
702,SALTY02664,STM2763,STM2763,2,2
703,SALTY00592,STM0606,STM0606,17,2
704,SALTY01693,STM1752,STM1752,20,6
705,SALTY02661,STM2760,STM2760,1,1
706,SALTY01805,STM1868,STM1868,1,2
707,SALTY00672,STM0693,STM0693,20,293
708,SALTY00488,STM0499,STM0499,20,76
709,SALTY04168,STM4332,STM4332,19,4
710,SALTY00103,STM0104,STM0104,20,61
711,SALTY01080,STM1126,STM1126,14,3
712,SALTY04342,STM4511,STM4511,20,38
713,SALTY02909,STM3018,STM3018,20,4
714,SALTY03955,STM4102,STM4102,1,6
715,SALTY00212,STM0213,STM0213,20,5
716,SALTY02849,STM2954,STM2954,20,26
717,SALTY03203,STM3320,STM3320,20,82
718,SALTY04338,STM4507,STM4507,20,5
719,SALTY02501,STM2591,STM2591,1,1
720,SALTY02916,STM3025,STM3025,1,1
721,SALTY01645,STM1704,STM1704,20,4
722,SALTY02966,STM3077,STM3077,12,2
723,SALTY01579,STM1638,STM1638,14,2
724,SALTY00917,STM0947,STM0947,1,3
725,SALTY04337,STM4506,STM4506,1,1
726,SALTY02443,STM2534,STM2534,1,1
727,SALTY01270,STM1322,STM1322,20,6
728,SALTY03083,STM3195,STM3195,20,12
729,SALTY03208,STM3325,STM3325,19,10
730,SALTY00979,STM1021,STM1021,1,1
731,SALTY04329,STM4498,STM4498,5,3
732,SALTY02169,STM2245,STM2245,15,3
733,SALTY02922,STM3031,STM3031,1,1
734,SALTY04459,PSLT034,PSLT034,1,1
735,SALTY04238,STM4405,STM4405,20,3
736,SALTY02494,STM2585,STM2585,5,1
737,SALTY00218,STM0219,STM0219,20,31
738,SALTY01271,STM1323,STM1323,20,2
739,SALTY04148,STM4311,NA,1,1
740,SALTY00286,STM0294,STM0294,6,4
741,SALTY00880,STM0909,STM0909,2,3
742,SALTY04481,PSLT056,PSLT056,1,3
743,SALTY01096,STM1143,STM1143,20,6
744,SALTY00546,STM0559,STM0559,14,2
745,SALTY02635,STM2734,STM2734,1,1
746,SALTY03084,STM3196,STM3196,1,1
747,SALTY01389,STM1444,,20,117
748,SALTY04460,PSLT035,PSLT035,1,1
749,SALTY00064,STM0065,STM0065,2,2
750,SALTY02589,STM2685,STM2685,20,10
751,SALTY02798,STM2903,STM2903,8,4
752,SALTY02417,STM2508,STM2508,2,1
753,SALTY03376,STM3502,STM3502,20,57
754,SALTY01939,STM2011,STM2011,1,2
755,SALTY04475,PSLT050,PSLT050,1,1
756,SALTY00901,STM0930,STM0930,19,3
757,SALTY04446,PSLT019,PSLT019,7,4
758,SALTY04450,PSLT025,PSLT025,1,1
759,SALTY03885,STM4033,STM4033,1,3
760,SALTY01406,STM1461,STM1461,20,3
761,SALTY02799,STM2904,STM2904,17,4
762,SALTY04100,STM4263,STM4263,15,11
763,SALTY04239,STM4406,STM4406,20,6
764,SALTY01537,STM1596,STM1596,10,3
765,SALTY03412,STM3540,STM3540,1,1
766,SALTY00875,STM0904,STM0904,2,4
767,SALTY00566,STM0580,STM0580,19,83
768,SALTY02416,STM2507,STM2507,1,1
769,SALTY03379,STM3505,STM3505,20,7
770,SALTY01804,STM1867,STM1867,4,6
771,SALTY04447,PSLT020,PSLT020,1,3
772,SALTY03999,STM4158,STM4158,4,1
773,SALTY03354,STM3480,STM3480,1,1
774,SALTY00876,STM0905,STM0905,1,4
777,SALTY04467,PSLT042,PSLT042,9,3
780,SALTY02941,STM3052,STM3052,18,4
782,SALTY04431,PSLT003,PSLT003,2,1
785,SALTY02950,STM3061,STM3061,20,9
787,SALTY03361,STM3487,STM3487,19,10
857,SALTY04086,STM4249,STM4249,20,15
859,SALTY03626,STM3756,STM3756,19,6
1100,SALTY03213,STM3330,STM3330,15,8
1102,SALTY04122,STM4285,STM4285,10,17
1104,SALTY00770,STM0798,STM0798,20,35
1106,SALTY01644,STM1703,STM1703,19,5
1108,SALTY01281,STM1333,STM1333,20,30
1110,SALTY02843,STM2948,STM2948,20,12
1112,SALTY00108,STM0109,STM0109,20,3
1114,SALTY02314,STM2398,STM2398,17,4
1116,SALTY00555,STM0569,STM0569,20,3
1118,SALTY03568,STM3697,STM3697,17,8
1120,SALTY01026,STM1070,STM1070,20,14
1122,SALTY03567,STM3696,STM3696,18,2
1124,SALTY03132,STM3245,STM3245,20,9
1126,SALTY03850,STM3998,STM3998,3,1
1128,SALTY01800,STM1862,STM1862,14,3
1133,SALTY02170,STM2246,STM2246,19,33
1134,SALTY02528,STM2619,STM2619,2,1
1136,SALTY04333,STM4502,STM4502,2,3
1137,SALTY02725,STM2830,STM2830,2,1
1139,SALTY02844,STM2949,STM2949,20,8
1141,SALTY02749,STM2854,STM2854,20,6
1143,SALTY04332,STM4501,STM4501,16,3
1149,SALTY00077,STM0078,STM0078,20,46
1150,SALTY02604,STM2702,STM2702,3,1
1153,SALTY03487,STM3615,STM3615,20,3
1156,SALTY03859,STM4007,STM4007,20,8
1161,SALTY04311,STM4479,STM4479,3,1
1164,SALTY00220,STM0221,STM0221,20,7
1166,SALTY00745,STM0772,STM0772,20,12
1169,SALTY02119,STM2193,STM2193,20,6
1171,SALTY02948,STM3059,STM3059,20,5
1172,SALTY02139,STM2214,STM2214,20,2
