Node_1_locus_tag,Node_1_gene_name,Node_1_oma_id,Node_2_locus_tag,Node_2_gene_name,Node_2_oma_id,Node_1_orthology_group_id,Node_2_orthology_group_id,Source,Strain,Layer
,STM3351,SALTY03234,SEHA_RS18520,STM3500,SALTY03374,OMA01270,OMA00607,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
,STM3351,SALTY03234,SEHA_RS04595,STM0730,SALTY00709,OMA01270,OMA01123,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
,STM3351,SALTY03234,SEHA_RS02780,STM0369,SALTY00358,OMA01270,OMA01465,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
,STM3351,SALTY03234,SEHA_RS10560,STM1884,SALTY01823,OMA01270,OMA03656,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
SEHA_RS15585,STM2961,SALTY02856,SEHA_RS19510,STM3698,SALTY03569,OMA01025,OMA01095,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
SEHA_RS14470,STM2753,SALTY02654,SEHA_RS06495,STM1133,SALTY01087,OMA01903,OMA01632,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
SEHA_RS14470,STM2753,SALTY02654,SEHA_RS18775,STM3553,SALTY03425,OMA01903,OMA03109,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
SEHA_RS19390,STM3674,SALTY03545,SEHA_RS16715,STM3171,SALTY03059,OMA00719,OMA01179,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
SEHA_RS19390,STM3674,SALTY03545,SEHA_RS16705,STM3169,SALTY03057,OMA00719,OMA02075,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
SEHA_RS19390,STM3674,SALTY03545,SEHA_RS16710,STM3170,SALTY03058,OMA00719,OMA04280,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
SEHA_RS24115,STM4585,SALTY04413,SEHA_RS19540,STM3704,SALTY03575,OMA03557,OMA00683,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
SEHA_RS24115,STM4585,SALTY04413,SEHA_RS15490,STM2952,SALTY02847,OMA03557,OMA01203,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
SEHA_RS04810,STM0772,SALTY00745,SEHA_RS24115,STM4585,SALTY04413,OMA03061,OMA03557,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
SEHA_RS22460,STM4300,SALTY04137,SEHA_RS04760,STM0762,SALTY00736,OMA00572,OMA02461,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
SEHA_RS19390,STM3674,SALTY03545,SEHA_RS21245,STM4054,SALTY03907,OMA00719,OMA02072,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
SEHA_RS19390,STM3674,SALTY03545,SEHA_RS19385,STM3673,SALTY03544,OMA00719,OMA02089,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
SEHA_RS01070,STM0103,SALTY00102,SEHA_RS19390,STM3674,SALTY03545,OMA00504,OMA00719,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
SEHA_RS19390,STM3674,SALTY03545,SEHA_RS21240,STM4053,SALTY03906,OMA00719,OMA04167,PMID:31455646,Salmonella_heidelberg_SL476,Metabolic
