Node_1_locus_tag,Node_1_gene_name,Node_1_oma_id,Node_2_locus_tag,Node_2_gene_name,Node_2_oma_id,Node_1_orthology_group_id,Node_2_orthology_group_id,Source,Strain,Layer
SED_RS00725,STM0054,SALTY00054,SED_RS18670,STM3500,SALTY03374,OMA01244,OMA00607,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS00725,STM0054,SALTY00054,SED_RS04320,STM0730,SALTY00709,OMA01244,OMA01123,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS00725,STM0054,SALTY00054,SED_RS02330,STM0369,SALTY00358,OMA01244,OMA01465,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS00725,STM0054,SALTY00054,SED_RS06945,STM1884,SALTY01823,OMA01244,OMA03656,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS19565,STM3674,SALTY03545,SED_RS17040,STM3171,SALTY03059,OMA00719,OMA01179,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS19565,STM3674,SALTY03545,SED_RS17030,STM3169,SALTY03057,OMA00719,OMA02075,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS19565,STM3674,SALTY03545,SED_RS17035,STM3170,SALTY03058,OMA00719,OMA04280,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS22565,STM4300,SALTY04137,SED_RS04475,STM0761,SALTY00735,OMA00572,OMA04037,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS22565,STM4300,SALTY04137,SED_RS04480,STM0762,SALTY00736,OMA00572,OMA02461,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS19565,STM3674,SALTY03545,SED_RS21410,STM4054,SALTY03907,OMA00719,OMA02072,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS19565,STM3674,SALTY03545,SED_RS19560,STM3673,SALTY03544,OMA00719,OMA02089,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS00945,STM0103,SALTY00102,SED_RS19565,STM3674,SALTY03545,OMA00504,OMA00719,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS19565,STM3674,SALTY03545,SED_RS21405,STM4053,SALTY03906,OMA00719,OMA04167,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS23000,STM4387,SALTY04220,SED_RS19565,STM3674,SALTY03545,OMA02598,OMA00719,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS22995,STM4386,SALTY04219,SED_RS19565,STM3674,SALTY03545,OMA03374,OMA00719,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS19570,STM3675,SALTY03546,SED_RS19565,STM3674,SALTY03545,OMA03509,OMA00719,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS19565,STM3674,SALTY03545,SED_RS21400,STM4052,SALTY03905,OMA00719,OMA01188,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS19565,STM3674,SALTY03545,SED_RS21365,STM4046,SALTY03899,OMA00719,OMA01214,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS19565,STM3674,SALTY03545,SED_RS19555,STM3672,SALTY03543,OMA00719,OMA01236,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS19565,STM3674,SALTY03545,SED_RS19535,STM3668,SALTY03539,OMA00719,OMA01981,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS19565,STM3674,SALTY03545,SED_RS19550,STM3671,SALTY03542,OMA00719,OMA04401,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS19565,STM3674,SALTY03545,SED_RS00945,STM0103,SALTY00102,OMA00719,OMA00504,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
,STM2961,SALTY02856,SED_RS15965,STM2960,SALTY02855,OMA01025,OMA01006,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS15965,STM2960,SALTY02855,SED_RS15975,STM2962,SALTY02857,OMA01006,OMA00978,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS19155,STM3599,SALTY03471,SED_RS22570,STM4301,SALTY04138,OMA01129,OMA01072,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS22570,STM4301,SALTY04138,SED_RS19155,STM3599,SALTY03471,OMA01072,OMA01129,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS09180,STM1498,SALTY01440,SED_RS09175,STM1499,SALTY01441,OMA00165,OMA00163,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
SED_RS09175,STM1499,SALTY01441,SED_RS09180,STM1498,SALTY01440,OMA00163,OMA00165,PMID:31455646,Salmonella_dublin_CT_02021853,Metabolic
