Node_1_locus_tag,Node_1_gene_name,Node_1_oma_id,Node_2_locus_tag,Node_2_gene_name,Node_2_oma_id,Node_1_orthology_group_id,Node_2_orthology_group_id,Source,Strain,Layer
SBG_RS07620,SBG_1476,SALBC01462,SBG_RS01825,STM0395,SALTY00384,OMA01914,OMA00057,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS07620,SBG_1476,SALBC01462,SBG_RS10720,STM2299,SALTY02216,OMA01914,OMA00340,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS07615,SBG_1475,SALBC01461,SBG_RS17745,STM3861,SALTY03732,OMA03633,OMA00438,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS15385,STM3342,SALTY03225,SBG_RS03310,mngA,SALBC00630,OMA03590,OMA01263,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS04505,STM1061,SALTY01017,SBG_RS07620,SBG_1476,SALBC01462,OMA00288,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS14340,STM3181,SALTY03069,SBG_RS07620,SBG_1476,SALBC01462,OMA00397,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS11815,STM2519,SALTY02428,SBG_RS07620,SBG_1476,SALBC01462,OMA00795,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS08910,STM1892,SALTY01831,SBG_RS07620,SBG_1476,SALBC01462,OMA02814,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS13970,STM3109,SALTY02998,SBG_RS07620,SBG_1476,SALBC01462,OMA02909,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS12685,STM2837,SALTY02732,SBG_RS07620,SBG_1476,SALBC01462,OMA02985,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS20045,STM4381,SALTY04214,SBG_RS07620,SBG_1476,SALBC01462,OMA03046,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
NA,STM1334,SALTY01282,SBG_RS07620,SBG_1476,SALBC01462,OMA04049,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS20810,STM4557,SALTY04385,SBG_RS07620,SBG_1476,SALBC01462,OMA04555,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS03340,STM0744,SALTY00723,SBG_RS07620,SBG_1476,SALBC01462,OMA04696,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS08270,STM1751,SALTY01692,SBG_RS07620,SBG_1476,SALBC01462,OMA04704,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS14960,STM3259,SALTY03145,SBG_RS07620,SBG_1476,SALBC01462,OMA05397,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS06270,STM1367,SALTY01314,SBG_RS07620,SBG_1476,SALBC01462,OMA05750,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS06380,SBG_1229,SALBC01218,SBG_RS06380,SBG_1229,SALBC01218,OMA02828,OMA02828,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS11540,STM2445,SALTY02355,SBG_RS15005,SBG_2899,SALBC02848,OMA02937,OMA02902,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS05955,SPUL_1102,SALPS01023,SBG_RS17525,SBG_3373,SALBC03315,OMA02661,OMA02949,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS08935,STM1899,SALTY01838,SBG_RS16415,SBG_3159,SALBC03106,OMA03155,OMA02973,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS07620,SBG_1476,SALBC01462,SBG_RS04905,STM1096,SALTY01051,OMA01914,OMA03090,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS01700,mmuM,SALBC00327,SBG_RS01700,mmuM,SALBC00327,OMA03547,OMA03547,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS11575,STM2472,SALTY02381,SBG_RS07630,SBG_1478,SALBC01464,OMA00225,OMA04708,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS08395,STM1776,SALTY01714,SBG_RS10685,SBG_2081,SALBC02037,OMA01723,OMA04780,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS11575,STM2472,SALTY02381,SBG_RS06375,SBG_1228,SALBC01217,OMA00225,OMA05349,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS00330,STM0078,SALTY00077,,STM2702,SALTY02604,OMA05373,OMA04615,Lit_Ecoli_IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS00735,STM0152,SALTY00151,SBG_RS11330,fryA,SALBC02159,OMA00117,OMA00245,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS01680,lacZ,SALBC00324,SBG_RS01680,lacZ,SALBC00324,OMA00292,OMA00292,IntAct_Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS06065,STM1310,SALTY01258,SBG_RS13720,scpC,SALBC02607,OMA02752,OMA01108,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS11335,SBG_2207,SALBC02160,SBG_RS11320,STM2402,SALTY02318,OMA02367,OMA01278,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS02275,STM0495,SALTY00484,SBG_RS07945,SBG_1546,SALBC01527,OMA04413,OMA01517,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS19815,STM4330,SALTY04166,SBG_RS11340,SBG_2208,SALBC02161,OMA00616,OMA02549,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS11340,SBG_2208,SALBC02161,SBG_RS11340,SBG_2208,SALBC02161,OMA02549,OMA02549,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS13710,argK,SALBC02605,SBG_RS13710,argK,SALBC02605,OMA02806,OMA02806,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS07900,ompG,SALBC01518,SBG_RS07900,ompG,SALBC01518,OMA02930,OMA02930,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS03755,STM0831,SALTY00802,SBG_RS07900,ompG,SALBC01518,OMA04239,OMA02930,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS13715,scpB,SALBC02606,SBG_RS13715,scpB,SALBC02606,OMA03074,OMA03074,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS07895,SBG_1536,SALBC01517,SBG_RS07895,SBG_1536,SALBC01517,OMA03146,OMA03146,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS01695,lacI,SALBC00326,SBG_RS01695,lacI,SALBC00326,OMA03387,OMA03387,IntAct_Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS07910,SBG_1539,SALBC01520,SBG_RS07910,SBG_1539,SALBC01520,OMA04910,OMA04910,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS09650,SeHA_C3254,SALHS03022,SBG_RS09650,SeHA_C3254,SALHS03022,OMA05261,OMA05261,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS10910,STM2338,SALTY02255,SBG_RS07120,STM1549,SALTY01491,OMA00283,OMA04784,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS07120,STM1549,SALTY01491,SBG_RS07120,STM1549,SALTY01491,OMA04784,OMA04784,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS05950,SPC_2445,SALPC02332,SBG_RS05950,SPC_2445,SALPC02332,OMA01813,OMA01813,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS13760,STM0529,SALTY00518,SBG_RS13760,STM0529,SALTY00518,OMA00586,OMA00586,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS08890,STM1888,SALTY01827,SBG_RS06695,SeSA_A1563,SALSV01468,OMA00881,OMA00687,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS06690,SeSA_A1562,SALSV01467,SBG_RS06690,SeSA_A1562,SALSV01467,OMA01788,OMA01788,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS11165,SeSA_A0374,SALSV00341,SBG_RS00740,STM0153,SALTY00152,OMA03850,OMA00415,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS11165,SeSA_A0374,SALSV00341,SBG_RS00745,STM0154,SALTY00153,OMA03850,OMA00897,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS02645,STM0602,SALTY00588,SBG_RS10375,SL1344_2187,SALTS02175,OMA01743,OMA05450,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS17510,STM3809,SALTY03681,SBG_RS07090,STM1543,SALTY01485,OMA04661,OMA01181,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS10500,STM2247,SALTY02171,SBG_RS17540,STM3814,SALTY03686,OMA01856,OMA00378,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS19225,STM4418,SALTY04251,SBG_RS19225,STM4418,SALTY04251,OMA00802,OMA00802,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS03620,STM0801,SALTY00773,SBG_RS10500,STM2247,SALTY02171,OMA02257,OMA01856,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS13260,STM2960,SALTY02855,SBG_RS13265,STM2961,SALTY02856,OMA01006,OMA01025,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS13265,STM2961,SALTY02856,SBG_RS13265,STM2961,SALTY02856,OMA01025,OMA01025,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS10495,STM2246,SALTY02170,SBG_RS11630,STM2480,SALTY02389,OMA03346,OMA00424,Lit_Ecoli_IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS11630,STM2480,SALTY02389,SBG_RS10495,STM2246,SALTY02170,OMA00424,OMA03346,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS20025,STM4377,SALTY04210,SBG_RS00740,STM0153,SALTY00152,OMA00573,OMA00415,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS20025,STM4377,SALTY04210,SBG_RS15815,STM3435,SALTY03312,OMA00573,OMA05177,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS09210,STM1954,SALTY01889,SBG_RS14835,STM3229,SALTY03116,OMA02914,OMA05343,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS14785,STM3223,SALTY03110,SBG_RS13150,STM2938,SALTY02833,OMA01832,OMA02350,Lit_Ecoli_IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS20025,STM4377,SALTY04210,SBG_RS15880,STM3448,SALTY03324,OMA00573,OMA04908,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS13035,STM2915,SALTY02810,SBG_RS01550,STM3029,SALTY02920,OMA02915,OMA03285,Lit_Ecoli_IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS08470,STM1791,SALTY01729,SBG_RS08445,STM1786,SALTY01724,OMA02659,OMA01338,Lit_Ecoli_IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS20025,STM4377,SALTY04210,SBG_RS15840,STM3440,SALTY03317,OMA00573,OMA03689,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS09050,STM1921,SALTY01860,SBG_RS09040,STM1919,SALTY01858,OMA00353,OMA00403,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS09040,STM1919,SALTY01858,SBG_RS09040,STM1919,SALTY01858,OMA00403,OMA00403,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS09045,STM1920,SALTY01859,SBG_RS09040,STM1919,SALTY01858,OMA04282,OMA00403,Lit_Ecoli_IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS19135,STM4185,SALTY04022,SBG_RS14785,STM3223,SALTY03110,OMA00461,OMA01832,Lit_Ecoli_IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS09040,STM1919,SALTY01858,SBG_RS09045,STM1920,SALTY01859,OMA00403,OMA04282,Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS11845,STM2525,SALTY02434,SBG_RS12510,STM2802,SALTY02702,OMA01472,OMA05103,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS20025,STM4377,SALTY04210,SBG_RS00070,STM0012,SALTY00012,OMA00573,OMA00394,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS20025,STM4377,SALTY04210,SBG_RS20025,STM4377,SALTY04210,OMA00573,OMA00573,IntAct_Interactome3d,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS05355,STM1187,SALTY01139,SBG_RS20025,STM4377,SALTY04210,OMA01880,OMA00573,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS04985,STM1112,SALTY01067,SBG_RS20025,STM4377,SALTY04210,OMA02289,OMA00573,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS08120,STM1719,SALTY01660,SBG_RS20025,STM4377,SALTY04210,OMA02581,OMA00573,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
