Node_1_locus_tag,Node_1_gene_name,Node_1_oma_id,Node_2_locus_tag,Node_2_gene_name,Node_2_oma_id,Node_1_orthology_group_id,Node_2_orthology_group_id,Source,Strain,Layer
SBG_RS04335,STM0974,SALTY00942,NA,STM4037,SALTY03889,OMA02059,OMA00059,PMID:31455646,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Metabolic
NA,STM4037,SALTY03889,SBG_RS18510,STM4036,SALTY03888,OMA00059,OMA02309,PMID:31455646,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Metabolic
NA,STM4037,SALTY03889,SBG_RS18505,STM4035,SALTY03887,OMA00059,OMA03531,PMID:31455646,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Metabolic
SBG_RS12085,STM2578,SALTY02487,SBG_RS01055,STM0220,SALTY00219,OMA03198,OMA01160,PMID:31455646,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Metabolic
SBG_RS19010,STM4160,SALTY04001,SBG_RS06610,STM1449,SALTY01394,OMA03054,OMA01171,PMID:31455646,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Metabolic
SBG_RS06610,STM1449,SALTY01394,SBG_RS04460,STM0998,SALTY00966,OMA01171,OMA01451,PMID:31455646,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Metabolic
SBG_RS19010,STM4160,SALTY04001,SBG_RS04460,STM0998,SALTY00966,OMA03054,OMA01451,PMID:31455646,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Metabolic
SBG_RS04335,STM0974,SALTY00942,SBG_RS18505,STM4035,SALTY03887,OMA02059,OMA03531,PMID:31455646,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Metabolic
SBG_RS18510,STM4036,SALTY03888,SBG_RS18505,STM4035,SALTY03887,OMA02309,OMA03531,PMID:31455646,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Metabolic
SBG_RS08315,STM1761,SALTY01699,SBG_RS08330,STM1764,SALTY01702,OMA03390,OMA00027,PMID:31455646,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Metabolic
