Node_1_locus_tag,Node_1_gene_name,Node_1_oma_id,Node_2_locus_tag,Node_2_gene_name,Node_2_oma_id,Node_1_orthology_group_id,Node_2_orthology_group_id,Source,Strain,Layer
SBG_RS04335,STM0974,SALTY00942,NA,STM4037,SALTY03889,OMA02059,OMA00059,PMID:31455646,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Metabolic
NA,STM4037,SALTY03889,SBG_RS18510,STM4036,SALTY03888,OMA00059,OMA02309,PMID:31455646,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Metabolic
NA,STM4037,SALTY03889,SBG_RS18505,STM4035,SALTY03887,OMA00059,OMA03531,PMID:31455646,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Metabolic
SBG_RS07620,SBG_1476,SALBC01462,SBG_RS01825,STM0395,SALTY00384,OMA01914,OMA00057,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS07620,SBG_1476,SALBC01462,SBG_RS10720,STM2299,SALTY02216,OMA01914,OMA00340,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS07615,SBG_1475,SALBC01461,SBG_RS17745,STM3861,SALTY03732,OMA03633,OMA00438,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS15385,STM3342,SALTY03225,SBG_RS03310,mngA,SALBC00630,OMA03590,OMA01263,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS04505,STM1061,SALTY01017,SBG_RS07620,SBG_1476,SALBC01462,OMA00288,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS14340,STM3181,SALTY03069,SBG_RS07620,SBG_1476,SALBC01462,OMA00397,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
SBG_RS11815,STM2519,SALTY02428,SBG_RS07620,SBG_1476,SALBC01462,OMA00795,OMA01914,IntAct,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Protein-protein interaction
